42021,42021,2021-07-21 02:15:00,1081      
DeviceID,DeviceName,ResourceID,ResourceName,CollectionTime,GranularityPeriod,RXOCTETS,RXPKTS
3147871,PLUC_6027_DEP12,"ONE=4063238,NE=3147871,FR=1,S=6,CP=-1,PP=3||3|,CLIENT=1",PLUC_6027_DEP12-Shelf1(To Batangas-2)-6-13LSX-3(RX/TX-HU-DEP12-132 SCEN (LUC-BAT)-01)-CLIENT:1,2021-07-21 02:15:00,15,30482401109,71197750
3147871,PLUC_6027_DEP12,"ONE=4063238,NE=3147871,FR=1,S=7,CP=-1,PP=3||3|,CLIENT=1",PLUC_6027_DEP12-Shelf1(To Batangas-2)-7-13LSX-3(RX/TX-HU-DEP12-144 SCEN (LUC-BAT)-01)-CLIENT:1,2021-07-21 02:15:00,15,36076310739,73279359
3147871,PLUC_6027_DEP12,"ONE=4063238,NE=3147871,FR=1,S=8,CP=-1,PP=3||3|,CLIENT=1",PLUC_6027_DEP12-Shelf1(To Batangas-2)-8-13LSX-3(RX/TX- HU-DEP12-145 SCEN (LUC-BAT)-01)-CLIENT:1,2021-07-21 02:15:00,15,95038785650,273950261
3147871,PLUC_6027_DEP12,"ONE=4063238,NE=3147871,FR=2,S=4,CP=-1,PP=3||3|,CLIENT=1",PLUC_6027_DEP12-Shelf2(To Batangas-3)-4-13LSX-3(RX/TX-HU-DEP12-084 SCEN (BAT-LUC)-01)-CLIENT:1,2021-07-21 02:15:00,15,32367315,333775
3147871,PLUC_6027_DEP12,"ONE=4063238,NE=3147871,FR=2,S=5,CP=-1,PP=3||3|,CLIENT=1",PLUC_6027_DEP12-Shelf2(To Batangas-3)-5-13LSX-3(RX/TX-HU-DEP12-090 SCEN (BAT-LUC)-01)-CLIENT:1,2021-07-21 02:15:00,15,16194262,167019
3147871,PLUC_6027_DEP12,"ONE=4063238,NE=3147871,FR=4,S=10,CP=-1,PP=3||3|,CLIENT=1",PLUC_6027_DEP12-Shelf4(To Calamba-2)-10-13LSX-3(RX/TX-HU-DEP14-060 IPBB (CAL-LUC)-01)-CLIENT:1,2021-07-21 02:15:00,15,5071145441,18704669
3147871,PLUC_6027_DEP12,"ONE=4063238,NE=3147871,FR=4,S=6,CP=-1,PP=3||3|,CLIENT=1",PLUC_6027_DEP12-Shelf4(To Calamba-2)-6-13LSX-3(RX/TX-HU-DEP12-085 SCEN (LUC-CAL)-01)-CLIENT:1,2021-07-21 02:15:00,15,6526489992,14428817
3147871,PLUC_6027_DEP12,"ONE=4063238,NE=3147871,FR=4,S=7,CP=-1,PP=3||3|,CLIENT=1",PLUC_6027_DEP12-Shelf4(To Calamba-2)-7-13LSX-3(RX/TX-HU-DEP12-091 SCEN (LUC-CAL)-01)-CLIENT:1,2021-07-21 02:15:00,15,5807339264,12206933
3147871,PLUC_6027_DEP12,"ONE=4063238,NE=3147871,FR=4,S=8,CP=-1,PP=3||3|,CLIENT=1",PLUC_6027_DEP12-Shelf4(To Calamba-2)-8-13LSX-3(RX/TX-HU-DEP12-095 Smart Cisco IPBB PLCA-2 Slot 1 Port 2)-CLIENT:1,2021-07-21 02:15:00,15,85865603562,224612509
3147871,PLUC_6027_DEP12,"ONE=4063238,NE=3147871,FR=6,S=11,CP=-1,PP=3||3|,CLIENT=1",PLUC_6027_DEP12-Shelf6(To Pasacao-2)-11-13LSX-3(RX/TX-HU-DEP14-076 SCEN (PAS-LUC)-01 SMART 4117 S1/4<>4099 SL2/1)-CLIENT:1,2021-07-21 02:15:00,15,147612558,1346399
