30014,30014,2021-07-21 01:00:00,10218     
DeviceID,DeviceName,ResourceID,ResourceName,CollectionTime,GranularityPeriod,PORT_RX_BW_UTILIZATION,PORT_TX_BW_UTILIZATION,PORT_RX_BW_UTILIZATION_MIN,PORT_RX_BW_UTILIZATION_AVG,PORT_RX_BW_UTILIZATION_MAX,PORT_TX_BW_UTILIZATION_MIN,PORT_TX_BW_UTILIZATION_AVG,PORT_TX_BW_UTILIZATION_MAX,TXPKTS,TXOCTETS,RXOCTETS,RXPKTS,RXBBAD,TX_DROP_PKTS
167772799,MID00A55HUIR004,"NE=167772799,S=4,CP=-1,PP=16||1|",MID00A55HUIR004-4-ISM6-1(RTNIF-1),2021-07-21 01:00:00,15,4.45,34.69,3.29,4.45,7.55,22.21,34.69,47.80,,14321580858,1855347423,,,
167772799,MID00A55HUIR004,"NE=167772799,S=4,CP=-1,PP=16||2|",MID00A55HUIR004-4-ISM6-2(RTNIF-2),2021-07-21 01:00:00,15,4.45,34.68,3.29,4.46,7.56,22.23,34.69,46.51,,14320107933,1859202274,,,
167774678,SAAM6034HUIR001,"NE=167774678,S=6,CP=-1,PP=16||1|",SAAM6034HUIR001-6-ISM8-1(RTNIF-1),2021-07-21 01:00:00,15,7.75,1.21,4.14,7.76,15.80,0.93,1.22,4.90,4857333,522773136,3330964690,25426305,,
3160908,SBT04479HUIR001,"NE=3160908,S=4,CP=-1,PP=16||1|",SBT04479HUIR001-4-ISM6-1(RTNIF-1),2021-07-21 01:00:00,15,1.08,0.19,0.09,1.09,8.22,0.10,0.19,1.56,338709,35022474,192081294,1471694,,
3160908,SBT04479HUIR001,"NE=3160908,S=4,CP=-1,PP=16||2|",SBT04479HUIR001-4-ISM6-2(RTNIF-2),2021-07-21 01:00:00,15,1.06,0.18,0.09,1.07,8.04,0.10,0.19,1.47,330092,34161012,187759607,1445512,,
3160908,SBT04479HUIR001,"NE=3160908,S=6,CP=-1,PP=16||1|",SBT04479HUIR001-6-ISM6-1(RTNIF-1),2021-07-21 01:00:00,15,1.05,0.18,0.09,1.05,7.16,0.09,0.19,1.23,331943,34388284,188095193,1446109,,
3160908,SBT04479HUIR001,"NE=3160908,S=6,CP=-1,PP=16||2|",SBT04479HUIR001-6-ISM6-2(RTNIF-2),2021-07-21 01:00:00,15,1.06,0.18,0.09,1.06,7.17,0.09,0.19,1.30,337598,34873976,190006132,1456276,,
167774659,ISU00A57HUIR003,"NE=167774659,S=3,CP=-1,PP=16||1|",ISU00A57HUIR003-3-ISM6-1(RTNIF-1),2021-07-21 01:00:00,15,2.28,15.31,1.73,2.28,6.10,7.14,15.32,28.97,,6409432212,951271043,,,
167774659,ISU00A57HUIR003,"NE=167774659,S=3,CP=-1,PP=16||2|",ISU00A57HUIR003-3-ISM6-2(RTNIF-2),2021-07-21 01:00:00,15,2.28,15.31,1.70,2.28,6.10,7.11,15.31,28.96,,6408216797,950681491,,,
167774532,TGMM2324HUIR001,"NE=167774532,S=4,CP=-1,PP=16||1|",TGMM2324HUIR001-4-ISM6-1(RTNIF-1),2021-07-21 01:00:00,15,6.61,0.89,1.86,6.61,15.77,0.47,0.90,5.60,1478663,156715358,1189159995,9076887,,
167774532,TGMM2324HUIR001,"NE=167774532,S=4,CP=-1,PP=16||2|",TGMM2324HUIR001-4-ISM6-2(RTNIF-2),2021-07-21 01:00:00,15,6.45,0.87,1.80,6.46,15.57,0.46,0.87,5.52,1441292,152652288,1160591243,8903487,,
167774532,TGMM2324HUIR001,"NE=167774532,S=6,CP=-1,PP=16||1|",TGMM2324HUIR001-6-ISM6-1(RTNIF-1),2021-07-21 01:00:00,15,6.50,0.84,1.50,6.50,14.58,0.47,0.84,5.59,1447586,153362289,1161818454,8894094,,
167774532,TGMM2324HUIR001,"NE=167774532,S=6,CP=-1,PP=16||2|",TGMM2324HUIR001-6-ISM6-2(RTNIF-2),2021-07-21 01:00:00,15,6.61,0.85,1.54,6.62,14.72,0.46,0.86,5.67,1472587,155824439,1178700209,8987647,,
3154015,QCY00245HUIR001,"NE=3154015,S=1,CP=-1,PP=16||1|",QCY00245HUIR001-1-EG4-1(PORT-1),2021-07-21 01:00:00,15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,
3154015,QCY00245HUIR001,"NE=3154015,S=1,CP=-1,PP=16||2|",QCY00245HUIR001-1-EG4-2(PORT-2),2021-07-21 01:00:00,15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,
3154015,QCY00245HUIR001,"NE=3154015,S=1,CP=-1,PP=16||3|",QCY00245HUIR001-1-EG4-3(PORT-3),2021-07-21 01:00:00,15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,
3154015,QCY00245HUIR001,"NE=3154015,S=1,CP=-1,PP=16||4|",QCY00245HUIR001-1-EG4-4(PORT-4),2021-07-21 01:00:00,15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,
3154015,QCY00245HUIR001,"NE=3154015,S=3,CP=-1,PP=16||1|",QCY00245HUIR001-3-ISV3-1(RTNIF-1),2021-07-21 01:00:00,15,0.03,0.03,0.03,0.03,0.13,0.02,0.03,0.05,67140,7425990,9145074,80305,,
3154015,QCY00245HUIR001,"NE=3154015,S=4,CP=-1,PP=16||1|",QCY00245HUIR001-4-ISV3-1(RTNIF-1),2021-07-21 01:00:00,15,0.03,0.03,0.03,0.03,0.13,0.02,0.03,0.05,67295,7434326,9164862,80476,,
3154015,QCY00245HUIR001,"NE=3154015,S=5,CP=-1,PP=16||1|",QCY00245HUIR001-5-ISV3-1(RTNIF-1),2021-07-21 01:00:00,15,0.03,0.03,0.03,0.04,0.12,0.02,0.03,0.05,67230,7436325,9149459,80351,,
