PFM_RMONG_STATICS,PFM_RMONG_STATICS,2021-07-21 04:00:00,97        
DeviceID,DeviceName,ResourceID,ResourceName,CollectionTime,GranularityPeriod,PORT_RX_BW_UTILIZATION,PORT_TX_BW_UTILIZATION,RXOCTETS,RXPKTS
167773149,TBXV3683HUIR002 old,"NE=167773149,S=7,CP=-1,PP=4||1|,FB=19|1||",TBXV3683HUIR002 old-7-IFH2-1(PORT-1)-MAC:1,2021-07-21 04:00:00,15,,,41961,591
167773149,TBXV3683HUIR002 old,"NE=167773149,S=8,CP=-1,PP=4||1|,FB=19|1||",TBXV3683HUIR002 old-8-EMS6-1(to RTN 950 V3683-815 P1)-MAC:1,2021-07-21 04:00:00,15,,,402973885,1350522
167773149,TBXV3683HUIR002 old,"NE=167773149,S=8,CP=-1,PP=4||2|,FB=19|1||",TBXV3683HUIR002 old-8-EMS6-2(PORT-2)-MAC:1,2021-07-21 04:00:00,15,,,0,0
167773149,TBXV3683HUIR002 old,"NE=167773149,S=8,CP=-1,PP=4||3|,FB=19|1||",TBXV3683HUIR002 old-8-EMS6-3(to V3683-V3711 P1)-MAC:1,2021-07-21 04:00:00,15,,,118169254,1061250
167773149,TBXV3683HUIR002 old,"NE=167773149,S=8,CP=-1,PP=4||4|,FB=19|1||",TBXV3683HUIR002 old-8-EMS6-4(PORT-4)-MAC:1,2021-07-21 04:00:00,15,,,0,0
167773149,TBXV3683HUIR002 old,"NE=167773149,S=8,CP=-1,PP=4||5|,FB=19|1||",TBXV3683HUIR002 old-8-EMS6-5(PORT-5)-MAC:1,2021-07-21 04:00:00,15,,,57536,899
167773149,TBXV3683HUIR002 old,"NE=167773149,S=8,CP=-1,PP=4||6|,FB=19|1||",TBXV3683HUIR002 old-8-EMS6-6(PORT-6)-MAC:1,2021-07-21 04:00:00,15,,,0,0
167773416,VLB00F42HUIR001,"NE=167773416,S=5,CP=-1,PP=4||1|,FB=19|1||",VLB00F42HUIR001-5-IFH2-1(PORT-1)-MAC:1,2021-07-21 04:00:00,15,,,0,0
167773416,VLB00F42HUIR001,"NE=167773416,S=6,CP=-1,PP=4||1|,FB=19|1||",VLB00F42HUIR001-6-EMS6-1(PORT-1)-MAC:1,2021-07-21 04:00:00,15,,,0,0
167773416,VLB00F42HUIR001,"NE=167773416,S=6,CP=-1,PP=4||2|,FB=19|1||",VLB00F42HUIR001-6-EMS6-2(PORT-2)-MAC:1,2021-07-21 04:00:00,15,,,0,0
167773416,VLB00F42HUIR001,"NE=167773416,S=6,CP=-1,PP=4||3|,FB=19|1||",VLB00F42HUIR001-6-EMS6-3(PORT-3)-MAC:1,2021-07-21 04:00:00,15,,,0,0
167773416,VLB00F42HUIR001,"NE=167773416,S=6,CP=-1,PP=4||4|,FB=19|1||",VLB00F42HUIR001-6-EMS6-4(PORT-4)-MAC:1,2021-07-21 04:00:00,15,,,0,0
167773416,VLB00F42HUIR001,"NE=167773416,S=6,CP=-1,PP=4||5|,FB=19|1||",VLB00F42HUIR001-6-EMS6-5(PORT-5)-MAC:1,2021-07-21 04:00:00,15,,,0,0
167773416,VLB00F42HUIR001,"NE=167773416,S=6,CP=-1,PP=4||6|,FB=19|1||",VLB00F42HUIR001-6-EMS6-6(PORT-6)-MAC:1,2021-07-21 04:00:00,15,,,0,0
167773416,VLB00F42HUIR001,"NE=167773416,S=8,CP=-1,PP=4||1|,FB=19|1||",VLB00F42HUIR001-8-EMS6-1(3G)-MAC:1,2021-07-21 04:00:00,15,,,0,0
167773416,VLB00F42HUIR001,"NE=167773416,S=8,CP=-1,PP=4||2|,FB=19|1||",VLB00F42HUIR001-8-EMS6-2(PORT-2)-MAC:1,2021-07-21 04:00:00,15,,,0,0
167773416,VLB00F42HUIR001,"NE=167773416,S=8,CP=-1,PP=4||3|,FB=19|1||",VLB00F42HUIR001-8-EMS6-3(F42 PABIS Migration)-MAC:1,2021-07-21 04:00:00,15,,,0,0
167773416,VLB00F42HUIR001,"NE=167773416,S=8,CP=-1,PP=4||4|,FB=19|1||",VLB00F42HUIR001-8-EMS6-4(IFH2)-MAC:1,2021-07-21 04:00:00,15,,,0,0
167773416,VLB00F42HUIR001,"NE=167773416,S=8,CP=-1,PP=4||5|,FB=19|1||",VLB00F42HUIR001-8-EMS6-5(PORT-5)-MAC:1,2021-07-21 04:00:00,15,,,57600,900
167773416,VLB00F42HUIR001,"NE=167773416,S=8,CP=-1,PP=4||6|,FB=19|1||",VLB00F42HUIR001-8-EMS6-6(F42 FDLTE)-MAC:1,2021-07-21 04:00:00,15,,,0,0
167773259,TNOV0078HUIR003,"NE=167773259,S=5,CP=-1,PP=4||1|,FB=19|1||",TNOV0078HUIR003-5-IFH2-1(PORT-1)-MAC:1,2021-07-21 04:00:00,15,,,0,0
167773259,TNOV0078HUIR003,"NE=167773259,S=8,CP=-1,PP=4||1|,FB=19|1||",TNOV0078HUIR003-8-EMS6-1(PORT-1)-MAC:1,2021-07-21 04:00:00,15,,,0,0
167773259,TNOV0078HUIR003,"NE=167773259,S=8,CP=-1,PP=4||2|,FB=19|1||",TNOV0078HUIR003-8-EMS6-2(PORT-2)-MAC:1,2021-07-21 04:00:00,15,,,0,0
167773259,TNOV0078HUIR003,"NE=167773259,S=8,CP=-1,PP=4||3|,FB=19|1||",TNOV0078HUIR003-8-EMS6-3(V0078 PABIS Migration)-MAC:1,2021-07-21 04:00:00,15,,,0,0
167773259,TNOV0078HUIR003,"NE=167773259,S=8,CP=-1,PP=4||4|,FB=19|1||",TNOV0078HUIR003-8-EMS6-4(PORT-4)-MAC:1,2021-07-21 04:00:00,15,,,0,0
167773259,TNOV0078HUIR003,"NE=167773259,S=8,CP=-1,PP=4||5|,FB=19|1||",TNOV0078HUIR003-8-EMS6-5(IFH)-MAC:1,2021-07-21 04:00:00,15,,,57536,899
167773259,TNOV0078HUIR003,"NE=167773259,S=8,CP=-1,PP=4||6|,FB=19|1||",TNOV0078HUIR003-8-EMS6-6(to s1p3 fac Ormoc)-MAC:1,2021-07-21 04:00:00,15,,,0,0
167773139,Pastrana facing Sta. Fe,"NE=167773139,S=4,CP=-1,PP=4||1|,FB=19|1||",Pastrana facing Sta. Fe-4-EMS6-1(PORT-1)-MAC:1,2021-07-21 04:00:00,15,,,60592,944
167773139,Pastrana facing Sta. Fe,"NE=167773139,S=4,CP=-1,PP=4||2|,FB=19|1||",Pastrana facing Sta. Fe-4-EMS6-2(PORT-2)-MAC:1,2021-07-21 04:00:00,15,,,0,0
167773139,Pastrana facing Sta. Fe,"NE=167773139,S=4,CP=-1,PP=4||3|,FB=19|1||",Pastrana facing Sta. Fe-4-EMS6-3(PORT-3)-MAC:1,2021-07-21 04:00:00,15,,,20590,290
167773139,Pastrana facing Sta. Fe,"NE=167773139,S=4,CP=-1,PP=4||4|,FB=19|1||",Pastrana facing Sta. Fe-4-EMS6-4(PORT-4)-MAC:1,2021-07-21 04:00:00,15,,,0,0
167773139,Pastrana facing Sta. Fe,"NE=167773139,S=4,CP=-1,PP=4||5|,FB=19|1||",Pastrana facing Sta. Fe-4-EMS6-5(PORT-5)-MAC:1,2021-07-21 04:00:00,15,,,0,0
167773139,Pastrana facing Sta. Fe,"NE=167773139,S=4,CP=-1,PP=4||6|,FB=19|1||",Pastrana facing Sta. Fe-4-EMS6-6(PORT-6)-MAC:1,2021-07-21 04:00:00,15,,,0,0
167773139,Pastrana facing Sta. Fe,"NE=167773139,S=7,CP=-1,PP=4||1|,FB=19|1||",Pastrana facing Sta. Fe-7-IFH2-1(PORT-1)-MAC:1,2021-07-21 04:00:00,15,,,0,0
3158294,PAL00832HUIR002,"NE=3158294,S=5,CP=-1,PP=4||1|,FB=19|1||",PAL00832HUIR002-5-IFH2-1(PORT-1)-MAC:1,2021-07-21 04:00:00,15,,,88317334,896539
3158294,PAL00832HUIR002,"NE=3158294,S=6,CP=-1,PP=4||1|,FB=19|1||",PAL00832HUIR002-6-EMS6-1(PORT-1)-MAC:1,2021-07-21 04:00:00,15,,,50599639,592807
3158294,PAL00832HUIR002,"NE=3158294,S=6,CP=-1,PP=4||2|,FB=19|1||",PAL00832HUIR002-6-EMS6-2(PORT-2)-MAC:1,2021-07-21 04:00:00,15,,,88280900,896275
3158294,PAL00832HUIR002,"NE=3158294,S=6,CP=-1,PP=4||3|,FB=19|1||",PAL00832HUIR002-6-EMS6-3(PORT-3)-MAC:1,2021-07-21 04:00:00,15,,,0,0
3158294,PAL00832HUIR002,"NE=3158294,S=6,CP=-1,PP=4||4|,FB=19|1||",PAL00832HUIR002-6-EMS6-4(PORT-4)-MAC:1,2021-07-21 04:00:00,15,,,0,0
3158294,PAL00832HUIR002,"NE=3158294,S=6,CP=-1,PP=4||5|,FB=19|1||",PAL00832HUIR002-6-EMS6-5(PORT-5)-MAC:1,2021-07-21 04:00:00,15,,,0,0
3158294,PAL00832HUIR002,"NE=3158294,S=6,CP=-1,PP=4||6|,FB=19|1||",PAL00832HUIR002-6-EMS6-6(PORT-6)-MAC:1,2021-07-21 04:00:00,15,,,0,0
3161778,V3481 SUN-CONSOLACION JUGAN FACING V3497 SUN-LILOAN-POBLACION,"NE=3161778,S=5,CP=-1,PP=4||1|,FB=19|1||",V3481 SUN-CONSOLACION JUGAN FACING V3497 SUN-LILOAN-POBLACION-5-IFH2-1(PORT-1)-MAC:1,2021-07-21 04:00:00,15,,,888,12
3161778,V3481 SUN-CONSOLACION JUGAN FACING V3497 SUN-LILOAN-POBLACION,"NE=3161778,S=8,CP=-1,PP=4||1|,FB=19|1||",V3481 SUN-CONSOLACION JUGAN FACING V3497 SUN-LILOAN-POBLACION-8-EMS6-1(PORT-1)-MAC:1,2021-07-21 04:00:00,15,,,106480,1243
3161778,V3481 SUN-CONSOLACION JUGAN FACING V3497 SUN-LILOAN-POBLACION,"NE=3161778,S=8,CP=-1,PP=4||2|,FB=19|1||",V3481 SUN-CONSOLACION JUGAN FACING V3497 SUN-LILOAN-POBLACION-8-EMS6-2(PORT-2)-MAC:1,2021-07-21 04:00:00,15,,,20945,295
3161778,V3481 SUN-CONSOLACION JUGAN FACING V3497 SUN-LILOAN-POBLACION,"NE=3161778,S=8,CP=-1,PP=4||3|,FB=19|1||",V3481 SUN-CONSOLACION JUGAN FACING V3497 SUN-LILOAN-POBLACION-8-EMS6-3(PORT-3)-MAC:1,2021-07-21 04:00:00,15,,,0,0
3161778,V3481 SUN-CONSOLACION JUGAN FACING V3497 SUN-LILOAN-POBLACION,"NE=3161778,S=8,CP=-1,PP=4||4|,FB=19|1||",V3481 SUN-CONSOLACION JUGAN FACING V3497 SUN-LILOAN-POBLACION-8-EMS6-4(PORT-4)-MAC:1,2021-07-21 04:00:00,15,,,0,0
3161778,V3481 SUN-CONSOLACION JUGAN FACING V3497 SUN-LILOAN-POBLACION,"NE=3161778,S=8,CP=-1,PP=4||5|,FB=19|1||",V3481 SUN-CONSOLACION JUGAN FACING V3497 SUN-LILOAN-POBLACION-8-EMS6-5(PORT-5)-MAC:1,2021-07-21 04:00:00,15,,,57600,900
3161778,V3481 SUN-CONSOLACION JUGAN FACING V3497 SUN-LILOAN-POBLACION,"NE=3161778,S=8,CP=-1,PP=4||6|,FB=19|1||",V3481 SUN-CONSOLACION JUGAN FACING V3497 SUN-LILOAN-POBLACION-8-EMS6-6(PORT-6)-MAC:1,2021-07-21 04:00:00,15,,,0,0
