30227,30227,2021-07-21 04:00:00,3644      
DeviceID,DeviceName,ResourceID,ResourceName,CollectionTime,GranularityPeriod,PORT_RX_BW_UTILIZATION_MIN,PORT_RX_BW_UTILIZATION_AVG,PORT_RX_BW_UTILIZATION_MAX,PORT_TX_BW_UTILIZATION_MIN,PORT_TX_BW_UTILIZATION_AVG,PORT_TX_BW_UTILIZATION_MAX,RXBBAD,TXPKTS,TXOCTETS,RXOCTETS,RXPKTS,PORT_RX_BW_UTILIZATION,PORT_TX_BW_UTILIZATION,TX_DROP_PKTS
3146325,PRQG9934HUIR002,"NE=3146325,LP=16|65568|1|",PRQG9934HUIR002-1(PLA-1),2021-07-21 04:00:00,15,0.00,0.00,0.00,1.00,1.00,1.00,,902703,261392286,50955,627,0.00,1.00,
167773453,AYG00F43HUIR003,"NE=167773453,LP=16|65568|1|",AYG00F43HUIR003-1(PLA-1),2021-07-21 04:00:00,15,1.00,1.17,1.51,3.91,7.13,11.83,,7477783,6655939970,1082427086,4606762,1.17,7.13,
3159086,PSY00321HUIR004,"NE=3159086,LP=16|65568|1|",PSY00321HUIR004-1(PLA-1),2021-07-21 04:00:00,15,1.00,1.00,1.03,1.09,2.86,8.10,,4243597,3756207681,610305633,3047025,1.00,2.86,
167773144,JVR04362HUIR002,"NE=167773144,LP=16|65568|1|",JVR04362HUIR002-1(PLA-1),2021-07-21 04:00:00,15,1.00,1.00,1.00,1.00,1.00,1.00,,902335,261575016,785519496,2709686,1.00,1.00,
3159671,LNC04181HUIR001,"NE=3159671,LP=16|65568|1|",LNC04181HUIR001-1(PLA-1),2021-07-21 04:00:00,15,8.43,8.98,9.56,10.12,11.86,13.91,,90513092,46456435659,34929588328,222749302,8.98,11.86,
167774959,NAVG1623HUIR001,"NE=167774959,LP=16|65568|1|",NAVG1623HUIR001-1(PLA-1),2021-07-21 04:00:00,15,4.88,7.88,11.08,1.00,1.28,1.63,,8627039,2086068367,13155264495,13495294,7.88,1.28,
167773476,MAH04489HUIR002,"NE=167773476,LP=16|65568|10|",MAH04489HUIR002-10(PLA-10),2021-07-21 04:00:00,15,1.57,1.93,2.17,5.33,7.20,9.76,,31365846,18980149164,5010435756,22840324,1.93,7.20,
167774585,MYG00992HUIR001,"NE=167774585,LP=16|65568|1|",MYG00992HUIR001-1(PLA-1),2021-07-21 04:00:00,15,2.29,4.29,9.34,1.00,1.06,1.49,,4961120,1242600048,5561232811,7604098,4.29,1.05,
3145897,ANT00165HUIR001,"NE=3145897,LP=16|65568|1|",ANT00165HUIR001-1(PLA-1),2021-07-21 04:00:00,15,9.89,14.05,20.22,1.55,1.95,2.48,,10509092,2163654575,15929396422,16122756,14.05,1.95,
167774841,GINM4900HUIR001,"NE=167774841,LP=16|65568|1|",GINM4900HUIR001-1(PLA-1),2021-07-21 04:00:00,15,1.33,2.07,3.92,1.00,1.00,1.03,,1386262,284950887,1869684225,2138576,2.07,1.00,
3161182,CLS03666HUIR006,"NE=3161182,LP=16|65568|1|",CLS03666HUIR006-1(PLA-1),2021-07-21 04:00:00,15,1.00,1.00,1.00,1.00,1.02,1.33,,1130476,665091134,202704765,934835,1.00,1.01,
167773024,KBKV3640HUIR005,"NE=167773024,LP=16|65568|1|",KBKV3640HUIR005-1(PLA-1),2021-07-21 04:00:00,15,1.00,1.01,1.24,1.51,2.81,8.38,,2908038,1884056072,456697557,2261215,1.01,2.81,
3151731,QCYG9900HUIR001,"NE=3151731,LP=16|65568|1|",QCYG9900HUIR001-1(PLA-1),2021-07-21 04:00:00,15,0.00,0.00,0.00,0.00,0.00,0.00,,635,51212,52216,648,0.00,0.00,
3156075,PGN00A13HUIR002,"NE=3156075,LP=16|65568|10|",PGN00A13HUIR002-10(PLA-10),2021-07-21 04:00:00,15,3.59,5.25,7.54,1.00,1.06,1.26,,11844615,2794467266,14521415283,24392005,5.25,1.06,
167773575,ISL00785HUIR001,"NE=167773575,LP=16|65568|1|",ISL00785HUIR001-1(PLA-1),2021-07-21 04:00:00,15,0.36,0.63,4.62,2.31,6.61,16.19,,4351053,4417835130,416756983,1958898,0.62,6.61,
167774113,NRR04116HUIR002,"NE=167774113,LP=16|65568|1|",NRR04116HUIR002-1(PLA-1),2021-07-21 04:00:00,15,0.00,0.00,0.00,0.00,0.00,0.00,,667,53465,71671,779,0.00,0.00,
3159683,MKNM1637HUIR001,"NE=3159683,LP=16|65568|1|",MKNM1637HUIR001-1(PLA-1),2021-07-21 04:00:00,15,5.94,10.27,17.77,1.27,1.74,2.10,,5211196,1222786266,7217746049,7729096,10.27,1.74,
3158704,MBX00R18HUIR002,"NE=3158704,LP=16|65568|1|",MBX00R18HUIR002-1(PLA-1),2021-07-21 04:00:00,15,1.65,1.65,1.65,1.00,1.00,1.00,,2698972,782673389,1304530493,4499850,1.65,1.00,
3157839,MMLG6307HUIR001,"NE=3157839,LP=16|65568|1|",MMLG6307HUIR001-1(PLA-1),2021-07-21 04:00:00,15,0.00,0.00,0.00,0.00,0.00,0.00,,622,50814,51946,645,0.00,0.00,
167774540,SOTG9059HUIR001,"NE=167774540,LP=16|65568|1|",SOTG9059HUIR001-1(PLA-1),2021-07-21 04:00:00,15,1.04,1.91,6.23,1.00,1.00,1.00,,1388566,314612906,2134088239,2471158,1.91,1.00,
167774768,NRL00R96HUIR001,"NE=167774768,LP=16|65568|1|",NRL00R96HUIR001-1(PLA-1),2021-07-21 04:00:00,15,2.72,4.07,7.36,1.97,2.96,5.79,,12490480,4517995943,6147651677,13107085,4.07,2.96,
167774339,COO04270HUIR008,"NE=167774339,LP=16|65568|1|",COO04270HUIR008-1(PLA-1),2021-07-21 04:00:00,15,1.00,1.06,1.58,3.34,6.76,10.39,,5143750,4744908536,605932524,2960697,1.06,6.76,
3160361,GSCM1767HUIR022,"NE=3160361,LP=16|65568|1|",GSCM1767HUIR022-1(PLA-1),2021-07-21 04:00:00,15,0.66,0.88,2.49,2.81,4.79,9.76,,4193142,3380942828,618668880,2673805,0.88,4.79,
3156559,MMLG9205HUIR002,"NE=3156559,LP=16|65568|1|",MMLG9205HUIR002-1(PLA-1),2021-07-21 04:00:00,15,1.00,1.14,2.82,1.00,1.00,1.00,,814687,132436665,1046191210,1115408,1.14,1.00,
3161434,MAO05991HUIR001,"NE=3161434,LP=16|65568|1|",MAO05991HUIR001-1(PLA-1),2021-07-21 04:00:00,15,8.39,10.60,13.73,3.98,4.30,4.75,,11390174,2821045697,7070546446,12768167,10.60,4.29,
