30227,30227,2021-07-21 01:00:00,3646      
DeviceID,DeviceName,ResourceID,ResourceName,CollectionTime,GranularityPeriod,PORT_RX_BW_UTILIZATION_MIN,PORT_RX_BW_UTILIZATION_AVG,PORT_RX_BW_UTILIZATION_MAX,PORT_TX_BW_UTILIZATION_MIN,PORT_TX_BW_UTILIZATION_AVG,PORT_TX_BW_UTILIZATION_MAX,RXBBAD,TXPKTS,TXOCTETS,RXOCTETS,RXPKTS,PORT_RX_BW_UTILIZATION,PORT_TX_BW_UTILIZATION,TX_DROP_PKTS
167772799,MID00A55HUIR004,"NE=167772799,LP=16|65568|1|",MID00A55HUIR004-1(PLA-1),2021-07-21 01:00:00,15,3.52,4.48,6.41,27.59,35.02,41.28,,27286119,27906197029,3589111750,14226789,4.48,35.01,
167774678,SAAM6034HUIR001,"NE=167774678,LP=16|65568|1|",SAAM6034HUIR001-1(PLA-1),2021-07-21 01:00:00,15,5.91,7.89,11.48,1.05,1.23,4.44,,7835547,1929908350,12552549144,13529971,7.89,1.23,
3160908,SBT04479HUIR001,"NE=3160908,LP=16|65568|1|",SBT04479HUIR001-1(PLA-1),2021-07-21 01:00:00,15,1.00,1.34,2.95,1.00,1.00,1.06,,586415,125261133,700237322,916515,1.34,1.00,
167774659,ISU00A57HUIR003,"NE=167774659,LP=16|65568|1|",ISU00A57HUIR003-1(PLA-1),2021-07-21 01:00:00,15,1.74,2.26,3.51,9.34,14.99,24.12,,12433180,12475289882,1836727162,6845747,2.26,14.99,
167774532,TGMM2324HUIR001,"NE=167774532,LP=16|65568|1|",TGMM2324HUIR001-1(PLA-1),2021-07-21 01:00:00,15,3.72,6.49,9.50,1.00,1.07,2.04,,2414927,560400717,4334926671,4733608,6.50,1.06,
3154015,QCY00245HUIR001,"NE=3154015,LP=16|65568|1|",QCY00245HUIR001-1(PLA-1),2021-07-21 01:00:00,15,1.00,1.00,1.00,1.00,1.00,1.00,,150548,20261235,25026313,167511,1.00,1.00,
167773511,HTNM4917HUIR002,"NE=167773511,LP=16|65568|1|",HTNM4917HUIR002-1(PLA-1),2021-07-21 01:00:00,15,8.22,9.79,14.60,7.52,10.71,15.35,,11194492,9519778486,8422130096,24419403,9.79,10.71,
167773231,BYY05870HUIR002,"NE=167773231,LP=16|65568|1|",BYY05870HUIR002-1(PLA-1),2021-07-21 01:00:00,15,2.20,3.11,4.72,16.53,22.65,31.63,,13758235,15129642150,2035223167,6573947,3.11,22.65,
3157813,MMLG6270HUIR001,"NE=3157813,LP=16|65568|1|",MMLG6270HUIR001-1(PLA-1),2021-07-21 01:00:00,15,0.00,0.00,0.00,0.00,0.00,0.00,,637,53775,52242,647,0.00,0.00,
167773603,DLGV0808HUIR002,"NE=167773603,LP=16|65568|1|",DLGV0808HUIR002-1(PLA-1),2021-07-21 01:00:00,15,1.00,1.00,1.00,1.00,1.00,1.00,,529780,58381127,40074883,368034,1.00,1.00,
3154241,PSYG5781HUIR001,"NE=3154241,LP=16|65568|1|",PSYG5781HUIR001-1(PLA-1),2021-07-21 01:00:00,15,1.00,1.71,4.11,1.00,1.00,1.09,,619017,178002684,937704712,973387,1.71,1.00,
3147473,ILOV3542HUIR002,"NE=3147473,LP=16|65568|1|",ILOV3542HUIR002-1(PLA-1),2021-07-21 01:00:00,15,0.00,0.82,1.00,0.00,0.00,0.00,,767,72132,464006110,1600581,0.81,0.00,
3160288,SRR04493HUIR002,"NE=3160288,LP=16|65568|1|",SRR04493HUIR002-1(PLA-1),2021-07-21 01:00:00,15,4.87,6.95,8.96,1.39,1.52,1.75,,10690156,2446613657,11339757351,15327482,6.94,1.51,
3157052,DIGM2277HUIR003,"NE=3157052,LP=16|65568|1|",DIGM2277HUIR003-1(PLA-1),2021-07-21 01:00:00,15,0.00,0.00,0.00,0.00,0.00,0.00,,1173,101022,46774,599,0.00,0.00,
167775064,QCYG6660HUIR001,"NE=167775064,LP=16|65568|1|",QCYG6660HUIR001-1(PLA-1),2021-07-21 01:00:00,15,1.86,3.32,6.58,1.00,1.01,1.48,,2880382,761153451,5805080652,5483281,3.32,1.00,
167774443,SODV5258HUIR001,"NE=167774443,LP=16|65568|1|",SODV5258HUIR001-1(PLA-1),2021-07-21 01:00:00,15,6.51,8.12,10.04,1.36,1.55,1.79,,7327746,1735683893,9268471237,10540246,8.11,1.55,
167774245,HAGV0046HUIR001,"NE=167774245,LP=16|65568|5|",HAGV0046HUIR001-5(PLA-5),2021-07-21 01:00:00,15,5.83,9.74,17.93,1.23,1.66,2.68,,6485202,1344253949,7933526537,11601922,9.74,1.66,
167773553,CCR00806HUIR002,"NE=167773553,LP=16|65568|1|",CCR00806HUIR002-1(PLA-1),2021-07-21 01:00:00,15,0.00,0.00,0.20,0.20,0.54,1.00,,54129,61753274,1876667,13070,0.00,0.53,
167774335,MKTG9148HUIR001,"NE=167774335,LP=16|65568|1|",MKTG9148HUIR001-1(PLA-1),2021-07-21 01:00:00,15,1.58,4.05,6.18,1.00,1.00,1.07,,2481978,565183205,3553621386,3792985,4.05,1.00,
3158258,SGZ05440HUIR002,"NE=3158258,LP=16|65568|1|",SGZ05440HUIR002-1(PLA-1),2021-07-21 01:00:00,15,7.64,10.69,15.09,1.32,1.66,2.06,,9751447,2183927287,14093772783,16760295,10.69,1.66,
3152895,TRR04525HUIR002,"NE=3152895,LP=16|65568|1|",TRR04525HUIR002-1(PLA-1),2021-07-21 01:00:00,15,4.51,9.83,18.40,2.15,3.00,3.59,,5665500,1407986464,4638127562,5430535,9.82,3.00,
167773649,SRR05445HUIR003,"NE=167773649,LP=16|65568|1|",SRR05445HUIR003-1(PLA-1),2021-07-21 01:00:00,15,5.02,6.67,10.10,22.34,30.86,42.40,,37483599,34807159930,7488472581,24123010,6.67,30.86,
167772646,MKT00G91HUIR002,"NE=167772646,LP=16|65568|1|",MKT00G91HUIR002-1(PLA-1),2021-07-21 01:00:00,15,1.00,1.00,1.00,1.00,1.00,1.24,,284004,157964080,67973849,222881,1.00,1.00,
167772694,MKTG7059HUIR001,"NE=167772694,LP=16|65568|1|",MKTG7059HUIR001-1(PLA-1),2021-07-21 01:00:00,15,0.00,0.00,0.00,0.00,0.00,0.00,,725,59594,51979,635,0.00,0.00,
