RNC2202/BSC6900UCell,Label=BSIKTH1, CellID=41441,196549523
RNC2202/BSC6900UCell,Label=NAUJ1H1, CellID=40161,564004314
RNC2202/BSC6900UCell,Label=1CLPBU7, CellID=32481,59129692
RNC2202/BSC6900UCell,Label=MBRAOU9, CellID=31713,522628288
RNC2202/BSC6900UCell,Label=1NJANU3, CellID=12513,136443796
RNC2202/BSC6900UCell,Label=TBTMBU1, CellID=12001,0
RNC2202/BSC6900UCell,Label=BNLAOH6, CellID=55776,0
RNC2202/BSC6900UCell,Label=ODIONH5, CellID=53472,547104447
RNC2202/BSC6900UCell,Label=1PGRPH4, CellID=51424,316978655
RNC2202/BSC6900UCell,Label=MBRAOU8, CellID=31712,861091467
RNC2202/BSC6900UCell,Label=1CLPPU6, CellID=22496,147438720
RNC2202/BSC6900UCell,Label=1NJANU2, CellID=12512,384307176
RNC2202/BSC6900UCell,Label=BNLAOH5, CellID=55775,0
RNC2202/BSC6900UCell,Label=ODIONH4, CellID=53471,223347125
RNC2202/BSC6900UCell,Label=BARCEH6, CellID=50143,404916548
RNC2202/BSC6900UCell,Label=1SCBNH3, CellID=42463,292522276
RNC2202/BSC6900UCell,Label=CUERAH3, CellID=41183,0
RNC2202/BSC6900UCell,Label=MBRAOU7, CellID=31711,232605402
RNC2202/BSC6900UCell,Label=1CLPPU5, CellID=22495,270379770
RNC2202/BSC6900UCell,Label=1NJANU1, CellID=12511,58487388
RNC2202/BSC6900UCell,Label=BNLAOH4, CellID=55774,0
RNC2202/BSC6900UCell,Label=TGDANH6, CellID=51166,0
RNC2202/BSC6900UCell,Label=BARCEH5, CellID=50142,375106574
RNC2202/BSC6900UCell,Label=1SCBNH2, CellID=42462,264138312
RNC2202/BSC6900UCell,Label=CUERAH2, CellID=41182,0
RNC2202/BSC6900UCell,Label=1CLPPU4, CellID=22494,303624271
RNC2202/BSC6900UCell,Label=TGDANH5, CellID=51165,0
RNC2202/BSC6900UCell,Label=BARCEH4, CellID=50141,260265215
RNC2202/BSC6900UCell,Label=1SCBNH1, CellID=42461,554676361
RNC2202/BSC6900UCell,Label=CUERAH1, CellID=41181,0
RNC2202/BSC6900UCell,Label=1CLPNU3, CellID=16093,787691652
RNC2202/BSC6900UCell,Label=TGDANH4, CellID=51164,0
RNC2202/BSC6900UCell,Label=1CLPCU6, CellID=26076,115963780
RNC2202/BSC6900UCell,Label=1CLPNU2, CellID=16092,482754553
RNC2202/BSC6900UCell,Label=1ODTPU9, CellID=35803,227221062
RNC2202/BSC6900UCell,Label=CALXXU7, CellID=31451,0
RNC2202/BSC6900UCell,Label=1CLPCU5, CellID=26075,36642898
RNC2202/BSC6900UCell,Label=1CLPNU1, CellID=16091,216492721
RNC2202/BSC6900UCell,Label=AAAA8U3, CellID=11483,127869291
RNC2202/BSC6900UCell,Label=1SCRPH6, CellID=56026,175819093
RNC2202/BSC6900UCell,Label=SABRSH6, CellID=50906,148209927
RNC2202/BSC6900UCell,Label=1ODTPU8, CellID=35802,288302995
RNC2202/BSC6900UCell,Label=1CLPCU4, CellID=26074,146755871
RNC2202/BSC6900UCell,Label=SANCLU6, CellID=21466,1654267
RNC2202/BSC6900UCell,Label=AAAA8U2, CellID=11482,441158073
RNC2202/BSC6900UCell,Label=1SCRPH5, CellID=56025,193340704
RNC2202/BSC6900UCell,Label=SABRSH5, CellID=50905,145326213
RNC2202/BSC6900UCell,Label=LGAYAH3, CellID=41433,0
RNC2202/BSC6900UCell,Label=NAUJNH3, CellID=40153,134995393
RNC2202/BSC6900UCell,Label=1ODTPU7, CellID=35801,436597172
RNC2202/BSC6900UCell,Label=FEROMU9, CellID=31193,189104240
RNC2202/BSC6900UCell,Label=SANCLU5, CellID=21465,490220939
RNC2202/BSC6900UCell,Label=AAAA8U1, CellID=11481,139291331
RNC2202/BSC6900UCell,Label=1SCRPH4, CellID=56024,116347191
RNC2202/BSC6900UCell,Label=1NJAPH6, CellID=51416,308525082
RNC2202/BSC6900UCell,Label=SABRSH4, CellID=50904,72445390
RNC2202/BSC6900UCell,Label=LGAYAH2, CellID=41432,0
RNC2202/BSC6900UCell,Label=NAUJNH2, CellID=40152,138181149
RNC2202/BSC6900UCell,Label=FEROMU8, CellID=31192,212555042
RNC2202/BSC6900UCell,Label=SANCLU4, CellID=21464,414164093
RNC2202/BSC6900UCell,Label=1NJAPH5, CellID=51415,114425705
RNC2202/BSC6900UCell,Label=SMRRAH3, CellID=45783,274723217
RNC2202/BSC6900UCell,Label=LGAYAH1, CellID=41431,0
RNC2202/BSC6900UCell,Label=NAUJNH1, CellID=40151,149331765
RNC2202/BSC6900UCell,Label=FEROMU7, CellID=31191,779588467
RNC2202/BSC6900UCell,Label=1CLPRU3, CellID=12503,135814325
RNC2202/BSC6900UCell,Label=RIZTPU3, CellID=11223,328249066
RNC2202/BSC6900UCell,Label=GLRIAH6, CellID=55766,458718165
RNC2202/BSC6900UCell,Label=1NJAPH4, CellID=51414,591762950
RNC2202/BSC6900UCell,Label=SMRRAH2, CellID=45782,170494660
RNC2202/BSC6900UCell,Label=1CLPBU6, CellID=22486,101694151
RNC2202/BSC6900UCell,Label=1CLPRU2, CellID=12502,436309958
RNC2202/BSC6900UCell,Label=RIZTPU2, CellID=11222,429990046
RNC2202/BSC6900UCell,Label=GLRIAH5, CellID=55765,352069433
RNC2202/BSC6900UCell,Label=CALPXH6, CellID=50133,355048637
RNC2202/BSC6900UCell,Label=SMRRAH1, CellID=45781,255891959
RNC2202/BSC6900UCell,Label=1CLPBU5, CellID=22485,20141321
RNC2202/BSC6900UCell,Label=1CLPRU1, CellID=12501,530080585
RNC2202/BSC6900UCell,Label=RIZTPU1, CellID=11221,78931196
RNC2202/BSC6900UCell,Label=GLRIAH4, CellID=55764,258957577
RNC2202/BSC6900UCell,Label=1MBOPH6, CellID=52436,451061506
RNC2202/BSC6900UCell,Label=BNTONH6, CellID=51156,0
RNC2202/BSC6900UCell,Label=CALPXH5, CellID=50132,321855558
RNC2202/BSC6900UCell,Label=1CLPBU4, CellID=22484,163252036
RNC2202/BSC6900UCell,Label=MBRAOU6, CellID=21716,684688586
RNC2202/BSC6900UCell,Label=AGUSTH6, CellID=53203,277079350
RNC2202/BSC6900UCell,Label=1MBOPH5, CellID=52435,220584344
RNC2202/BSC6900UCell,Label=BNTONH5, CellID=51155,0
RNC2202/BSC6900UCell,Label=CALPXH4, CellID=50131,94384347
RNC2202/BSC6900UCell,Label=BSIKTU9, CellID=31443,106020914
RNC2202/BSC6900UCell,Label=NAUJ1U9, CellID=30163,0
RNC2202/BSC6900UCell,Label=MBRAOU5, CellID=21715,696599578
RNC2202/BSC6900UCell,Label=AGUSTH5, CellID=53202,446688592
RNC2202/BSC6900UCell,Label=1MBOPH4, CellID=52434,388129727
RNC2202/BSC6900UCell,Label=BNTONH4, CellID=51154,0
RNC2202/BSC6900UCell,Label=BSIKTU8, CellID=31442,116408509
RNC2202/BSC6900UCell,Label=NAUJ1U8, CellID=30162,0
RNC2202/BSC6900UCell,Label=MBRAOU4, CellID=21714,170975608
RNC2202/BSC6900UCell,Label=AGUSTH4, CellID=53201,105025768
RNC2202/BSC6900UCell,Label=ODIONH3, CellID=43473,736659448
RNC2202/BSC6900UCell,Label=RZOCMH3, CellID=40913,279296995
RNC2202/BSC6900UCell,Label=BSIKTU7, CellID=31441,318124852
RNC2202/BSC6900UCell,Label=NAUJ1U7, CellID=30161,0
RNC2202/BSC6900UCell,Label=SSNJTU3, CellID=16593,0
RNC2202/BSC6900UCell,Label=SUBAAH6, CellID=56016,323921511
RNC2202/BSC6900UCell,Label=ODIONH2, CellID=43472,413278549
RNC2202/BSC6900UCell,Label=RZOCMH2, CellID=40912,191108204
RNC2202/BSC6900UCell,Label=SSNJTU2, CellID=16592,0
RNC2202/BSC6900UCell,Label=SUBAAH5, CellID=56015,226217912
RNC2202/BSC6900UCell,Label=ODIONH1, CellID=43471,246122711
RNC2202/BSC6900UCell,Label=1PGRPH3, CellID=41423,185012680
RNC2202/BSC6900UCell,Label=RZOCMH1, CellID=40911,365783284
RNC2202/BSC6900UCell,Label=BARCEH3, CellID=40143,210308002
RNC2202/BSC6900UCell,Label=1SCBNU9, CellID=32463,179924842
RNC2202/BSC6900UCell,Label=CUERAU9, CellID=31183,0
RNC2202/BSC6900UCell,Label=SSNJTU1, CellID=16591,0
RNC2202/BSC6900UCell,Label=SUBAAH4, CellID=56014,217555856
RNC2202/BSC6900UCell,Label=TOBATH6, CellID=52686,0
RNC2202/BSC6900UCell,Label=1MSYMH6, CellID=51406,813002794
RNC2202/BSC6900UCell,Label=1PGRPH2, CellID=41422,340207067
RNC2202/BSC6900UCell,Label=BARCEH2, CellID=40142,373322540
RNC2202/BSC6900UCell,Label=1SCBNU8, CellID=32462,249849801
RNC2202/BSC6900UCell,Label=CUERAU8, CellID=31182,0
RNC2202/BSC6900UCell,Label=1ODTPU6, CellID=25806,172931181
RNC2202/BSC6900UCell,Label=CALXXU4, CellID=21454,0
RNC2202/BSC6900UCell,Label=TOBATH5, CellID=52685,0
RNC2202/BSC6900UCell,Label=1MSYMH5, CellID=51405,617390569
RNC2202/BSC6900UCell,Label=BNLAOH3, CellID=45773,0
RNC2202/BSC6900UCell,Label=1PGRPH1, CellID=41421,530331556
RNC2202/BSC6900UCell,Label=BARCEH1, CellID=40141,241412608
RNC2202/BSC6900UCell,Label=1SCBNU7, CellID=32461,152821155
RNC2202/BSC6900UCell,Label=CUERAU7, CellID=31181,0
RNC2202/BSC6900UCell,Label=1ODTPU5, CellID=25805,377003498
RNC2202/BSC6900UCell,Label=1CLPPU3, CellID=12493,262872111
RNC2202/BSC6900UCell,Label=BNGABH6, CellID=55756,435615562
RNC2202/BSC6900UCell,Label=TOBATH4, CellID=52684,0
RNC2202/BSC6900UCell,Label=1MSYMH4, CellID=51404,430280950
RNC2202/BSC6900UCell,Label=BNLAOH2, CellID=45772,0
RNC2202/BSC6900UCell,Label=1ODTPU4, CellID=25804,463241929
RNC2202/BSC6900UCell,Label=FEROMU6, CellID=21196,155609870
RNC2202/BSC6900UCell,Label=1CLPPU2, CellID=12492,207375516
RNC2202/BSC6900UCell,Label=BNGABH5, CellID=55755,116924556
RNC2202/BSC6900UCell,Label=CPLTLH6, CellID=50123,355873422
RNC2202/BSC6900UCell,Label=BNLAOH1, CellID=45771,0
RNC2202/BSC6900UCell,Label=TGDANH3, CellID=41163,0
RNC2202/BSC6900UCell,Label=FEROMU5, CellID=21195,190350443
RNC2202/BSC6900UCell,Label=1CLPPU1, CellID=12491,300876237
RNC2202/BSC6900UCell,Label=BNGABH4, CellID=55754,265475311
RNC2202/BSC6900UCell,Label=1ABRPH6, CellID=52426,61957905
RNC2202/BSC6900UCell,Label=CPLTLH5, CellID=50122,456359878
RNC2202/BSC6900UCell,Label=TGDANH2, CellID=41162,0
RNC2202/BSC6900UCell,Label=SMRRAU6, CellID=35786,209381215
RNC2202/BSC6900UCell,Label=FEROMU4, CellID=21194,432710746
RNC2202/BSC6900UCell,Label=1ABRPH5, CellID=52425,504260850
RNC2202/BSC6900UCell,Label=CPLTLH4, CellID=50121,418460599
RNC2202/BSC6900UCell,Label=TGDANH1, CellID=41161,0
RNC2202/BSC6900UCell,Label=SMRRAU5, CellID=35785,444538898
RNC2202/BSC6900UCell,Label=LGAYAU9, CellID=31433,282200
RNC2202/BSC6900UCell,Label=NAUJNU9, CellID=30153,103204827
RNC2202/BSC6900UCell,Label=1CLPCU3, CellID=16073,213622708
RNC2202/BSC6900UCell,Label=1ABRPH4, CellID=52424,275307066
RNC2202/BSC6900UCell,Label=SMRRAU4, CellID=35784,269475012
RNC2202/BSC6900UCell,Label=LGAYAU8, CellID=31432,157840251
RNC2202/BSC6900UCell,Label=NAUJNU8, CellID=30152,243999490
RNC2202/BSC6900UCell,Label=1CLPCU2, CellID=16072,62062659
RNC2202/BSC6900UCell,Label=1SCRPH3, CellID=46023,147253447
RNC2202/BSC6900UCell,Label=SABRSH3, CellID=40903,29025393
RNC2202/BSC6900UCell,Label=SMRRAU9, CellID=35783,93549884
RNC2202/BSC6900UCell,Label=LGAYAU7, CellID=31431,103662073
RNC2202/BSC6900UCell,Label=NAUJNU7, CellID=30151,6436449
RNC2202/BSC6900UCell,Label=1CLPCU1, CellID=16071,170592852
RNC2202/BSC6900UCell,Label=SANCLU3, CellID=11463,35992424
RNC2202/BSC6900UCell,Label=1SCRPH2, CellID=46022,182977176
RNC2202/BSC6900UCell,Label=SABRSH2, CellID=40902,520344121
RNC2202/BSC6900UCell,Label=SMRRAU8, CellID=35782,205876794
RNC2202/BSC6900UCell,Label=SMATUU6, CellID=26566,0
RNC2202/BSC6900UCell,Label=BSIKTU6, CellID=21446,327953885
RNC2202/BSC6900UCell,Label=NAUJ1U6, CellID=20166,0
RNC2202/BSC6900UCell,Label=SANCLU2, CellID=11462,465587485
RNC2202/BSC6900UCell,Label=1SCRPH1, CellID=46021,127251936
RNC2202/BSC6900UCell,Label=1NJAPH3, CellID=41413,217769406
RNC2202/BSC6900UCell,Label=SABRSH1, CellID=40901,193577286
RNC2202/BSC6900UCell,Label=CALPXH3, CellID=40133,481082546
RNC2202/BSC6900UCell,Label=SMRRAU7, CellID=35781,201514823
RNC2202/BSC6900UCell,Label=SMATUU5, CellID=26565,0
RNC2202/BSC6900UCell,Label=BSIKTU5, CellID=21445,124956814
RNC2202/BSC6900UCell,Label=NAUJ1U5, CellID=20165,0
RNC2202/BSC6900UCell,Label=SANCLU1, CellID=11461,227673022
RNC2202/BSC6900UCell,Label=1CLPLH6, CellID=51396,138715596
RNC2202/BSC6900UCell,Label=CALPAH6, CellID=50116,24477223
RNC2202/BSC6900UCell,Label=1NJAPH2, CellID=41412,99766895
RNC2202/BSC6900UCell,Label=CALPXH2, CellID=40132,266141974
RNC2202/BSC6900UCell,Label=SMATUU4, CellID=26564,0
RNC2202/BSC6900UCell,Label=BSIKTU4, CellID=21444,231935097
RNC2202/BSC6900UCell,Label=NAUJ1U4, CellID=20164,0
RNC2202/BSC6900UCell,Label=1CLPLH5, CellID=51395,80160519
RNC2202/BSC6900UCell,Label=CALPAH5, CellID=50115,1305117
RNC2202/BSC6900UCell,Label=GLRIAH3, CellID=45763,324330717
RNC2202/BSC6900UCell,Label=AGUSTH3, CellID=43203,328944729
RNC2202/BSC6900UCell,Label=1NJAPH1, CellID=41411,473674955
RNC2202/BSC6900UCell,Label=CALPXH1, CellID=40131,297646935
RNC2202/BSC6900UCell,Label=CEPCNU7, CellID=31171,0
RNC2202/BSC6900UCell,Label=1CLPBU3, CellID=12483,129901462
RNC2202/BSC6900UCell,Label=1CLPLH4, CellID=51394,697338223
RNC2202/BSC6900UCell,Label=CALPAH4, CellID=50114,538720113
RNC2202/BSC6900UCell,Label=GLRIAH2, CellID=45762,375282758
RNC2202/BSC6900UCell,Label=AGUSTH2, CellID=43202,354739883
RNC2202/BSC6900UCell,Label=1SCBNU6, CellID=22466,230728573
RNC2202/BSC6900UCell,Label=CUERAU6, CellID=21186,0
RNC2202/BSC6900UCell,Label=1CLPBU2, CellID=12482,62078832
RNC2202/BSC6900UCell,Label=GLRIAH1, CellID=45761,536454153
RNC2202/BSC6900UCell,Label=AGUSTH1, CellID=43201,180656282
RNC2202/BSC6900UCell,Label=1MBOPH3, CellID=42433,431191149
RNC2202/BSC6900UCell,Label=BNTONH3, CellID=41153,0
RNC2202/BSC6900UCell,Label=RZOCMU9, CellID=30913,163967142
RNC2202/BSC6900UCell,Label=1SCBNU5, CellID=22465,284953826
RNC2202/BSC6900UCell,Label=CUERAU5, CellID=21185,0
RNC2202/BSC6900UCell,Label=1CLPBU1, CellID=12481,144398944
RNC2202/BSC6900UCell,Label=MBRAOU3, CellID=11713,458197261
RNC2202/BSC6900UCell,Label=BVASAH6, CellID=52416,687147186
RNC2202/BSC6900UCell,Label=STAMRH6, CellID=51136,320970414
RNC2202/BSC6900UCell,Label=1MBOPH2, CellID=42432,364573695
RNC2202/BSC6900UCell,Label=BNTONH2, CellID=41152,0
RNC2202/BSC6900UCell,Label=BNLAOU6, CellID=35776,145098458
RNC2202/BSC6900UCell,Label=RZOCMU8, CellID=30912,261747665
RNC2202/BSC6900UCell,Label=BRIRAU6, CellID=26816,0
RNC2202/BSC6900UCell,Label=1SCBNU4, CellID=22464,71906547
RNC2202/BSC6900UCell,Label=CUERAU4, CellID=21184,0
RNC2202/BSC6900UCell,Label=MBRAOU2, CellID=11712,340766682
RNC2202/BSC6900UCell,Label=BVASAH5, CellID=52415,303096135
RNC2202/BSC6900UCell,Label=STAMRH5, CellID=51135,322351967
RNC2202/BSC6900UCell,Label=1MBOPH1, CellID=42431,254137817
RNC2202/BSC6900UCell,Label=BNTONH1, CellID=41151,0
RNC2202/BSC6900UCell,Label=BNLAOU5, CellID=35775,384610793
RNC2202/BSC6900UCell,Label=1PGRPU9, CellID=31423,5835527
RNC2202/BSC6900UCell,Label=RZOCMU7, CellID=30911,267297097
RNC2202/BSC6900UCell,Label=BRIRAU5, CellID=26815,0
RNC2202/BSC6900UCell,Label=MBRAOU1, CellID=11711,148025119
RNC2202/BSC6900UCell,Label=BVASAH4, CellID=52414,305856764
RNC2202/BSC6900UCell,Label=STAMRH4, CellID=51134,380687979
RNC2202/BSC6900UCell,Label=BNLAOU4, CellID=35774,262472510
RNC2202/BSC6900UCell,Label=1PGRPU8, CellID=31422,31782957
RNC2202/BSC6900UCell,Label=BRIRAU4, CellID=26814,0
